order_id,customer_id,product_id,order_date,quantity,unit_price,discount,shipping_cost,region,sales_channel,payment_method
O017137,C01801,P0066,2025-05-05,2,718.11,0.1,14.95,Central,Retail Store,Debit Card
O017138,C00283,P0029,2025-05-26,1,306.49,0.15,23.98,South,Retail Store,Bank Transfer
O017139,C00383,P0042,2024-09-22,1,68.63,0.15,10.34,West,Online,Credit Card
O017140,C00631,P0050,2025-04-09,2,668.03,0.15,23.79,West,Online,Credit Card
O017141,C00753,P0055,2024-08-08,2,163.36,0.15,24.65,West,Retail Store,Debit Card
O017142,C01369,P0023,2025-04-18,1,485.17,0.15,23.58,North,Online,Credit Card
O017143,C00872,P0074,2025-12-24,6,18.14,0.1,18.03,South,Online,Debit Card
O017144,C02099,P0060,2025-03-03,1,227.84,0.15,21.23,West,Online,Debit Card
O017145,C01822,P0042,2025-01-02,2,68.63,0.0,6.61,North,Online,Bank Transfer
O017146,C01668,P0081,2025-03-26,3,51.36,0.05,13.48,Central,Partner,PayPal
O017147,C02025,P0033,2025-04-08,2,454.27,0.0,15.58,East,Online,Debit Card
O017148,C01144,P0047,2024-07-03,1,601.35,0.1,10.87,East,Retail Store,Bank Transfer
O017149,C01181,P0013,2025-07-06,1,310.93,0.0,21.96,Central,Online,PayPal
O017150,C01003,P0081,2025-08-12,1,51.36,0.0,5.83,Central,Partner,Debit Card
O017151,C01069,P0023,2025-07-03,6,485.17,0.0,2.99,South,Retail Store,Bank Transfer
O017152,C00682,P0070,2025-06-20,1,123.58,0.2,4.74,South,Online,Credit Card
O017153,C00185,P0056,2024-03-15,3,239.61,0.15,3.68,South,Retail Store,Bank Transfer
O017154,C00914,P0052,2024-12-20,4,120.9,0.2,18.25,East,Retail Store,Credit Card
O017155,C01858,P0085,2024-11-05,3,128.94,0.0,18.07,East,Online,PayPal
O017156,C00610,P0044,2024-07-07,3,236.62,0.0,14.0,West,Partner,Debit Card
O017157,C00077,P0001,2024-07-16,3,171.14,0.1,13.99,West,Retail Store,Debit Card
O017158,C02011,P0077,2024-12-25,1,70.81,0.0,23.71,North,Retail Store,Debit Card
O017159,C01497,P0008,2024-08-04,2,967.68,0.1,13.99,West,Online,Bank Transfer
O017160,C01969,P0023,2024-07-18,2,485.17,0.05,6.17,South,Partner,Debit Card
O017161,C01423,P0004,2024-05-07,1,778.99,0.0,10.98,North,Online,Credit Card
O017162,C00662,P0087,2024-03-20,2,50.59,0.0,16.7,Central,Online,Debit Card
O017163,C02107,P0032,2025-06-20,2,175.67,0.1,8.58,Central,Online,Bank Transfer
O017164,C00933,P0081,2024-07-14,3,51.36,0.0,12.98,Central,Retail Store,Credit Card
O017165,C00006,P0044,2024-07-08,3,236.62,0.0,13.03,North,Retail Store,Bank Transfer
O017166,C00502,P0056,2025-09-17,3,239.61,0.15,24.68,East,Online,Debit Card
O017167,C01472,P0062,2024-07-20,3,692.95,0.15,7.6,West,Online,PayPal
O017168,C01039,P0073,2024-01-04,3,162.4,0.0,13.73,North,Online,Credit Card
O017169,C00615,P0029,2024-04-21,1,306.49,0.15,16.61,Central,Online,Bank Transfer
O017170,C00917,P0080,2024-05-21,2,6.16,0.2,9.54,South,Online,Debit Card
O017171,C01819,P0074,2024-06-17,3,18.14,0.2,19.66,West,Online,Bank Transfer
O017172,C02402,P0010,2024-12-13,2,366.28,0.1,23.32,North,Retail Store,Credit Card
O017173,C00639,P0003,2025-01-22,1,377.97,0.0,22.83,South,Retail Store,PayPal
O017174,C02305,P0027,2024-11-29,1,319.74,0.1,12.05,Central,Retail Store,Debit Card
O017175,C01648,P0084,2024-03-19,2,185.31,0.1,13.75,Central,Retail Store,Credit Card
O017176,C01798,P0031,2024-03-08,2,350.4,0.05,20.91,North,Online,PayPal
O017177,C01015,P0033,2024-12-27,2,454.27,0.1,18.57,West,Online,PayPal
O017178,C01672,P0036,2024-11-02,1,250.91,0.1,8.79,Central,Online,Debit Card
O017179,C00090,P0047,2025-09-02,2,601.35,0.05,5.8,East,Online,Credit Card
O017180,C00252,P0077,2024-05-28,1,70.81,0.0,5.35,South,Retail Store,PayPal
O017181,C01841,P0022,2024-01-31,1,910.71,0.1,21.79,South,Partner,PayPal
O017182,C01811,P0001,2024-04-14,6,171.14,0.0,22.01,West,Retail Store,Credit Card
O017183,C01314,P0034,2024-02-11,2,186.26,0.0,21.15,Central,Online,Debit Card
O017184,C02074,P0011,2025-03-18,1,620.88,0.15,24.71,Central,Online,Debit Card
O017185,C00653,P0045,2025-01-27,1,149.31,0.1,22.72,East,Online,PayPal
O017186,C02489,P0070,2024-03-19,1,123.58,0.15,11.58,East,Online,Bank Transfer
O017187,C02302,P0080,2024-11-09,1,6.16,0.0,9.05,East,Retail Store,Bank Transfer
O017188,C02143,P0015,2025-09-28,1,959.82,0.0,16.85,West,Online,PayPal
O017189,C01630,P0056,2025-10-24,2,239.61,0.2,6.28,East,Partner,Credit Card
O017190,C01702,P0034,2025-01-19,2,186.26,0.2,16.38,East,Retail Store,Credit Card
O017191,C00465,P0057,2025-05-01,4,363.62,0.05,21.87,Central,Partner,Bank Transfer
O017192,C00036,P0057,2025-07-02,1,363.62,0.0,13.42,Central,Online,PayPal
O017193,C00825,P0076,2025-05-13,5,145.15,0.0,16.17,East,Online,Bank Transfer
O017194,C01992,P0008,2025-10-03,5,967.68,0.0,11.8,North,Partner,Bank Transfer
O017195,C01852,P0076,2024-07-24,2,145.15,0.1,12.5,Central,Online,Bank Transfer
O017196,C00869,P0015,2025-10-21,1,959.82,0.1,24.11,Central,Online,Credit Card
O017197,C01746,P0083,2025-12-18,1,64.02,0.0,3.8,East,Partner,PayPal
O017198,C00193,P0087,2024-05-05,1,50.59,0.2,12.62,Central,Retail Store,Debit Card
O017199,C00888,P0048,2025-05-15,2,134.14,0.05,7.45,South,Online,Debit Card
O017200,C00345,P0051,2024-03-06,1,320.03,0.1,13.08,East,Online,Bank Transfer
O017201,C01576,P0006,2024-05-12,2,877.9,0.0,10.28,North,Retail Store,PayPal
O017202,C00852,P0024,2024-12-05,1,774.35,0.0,11.95,West,Online,Debit Card
O017203,C00157,P0035,2024-12-03,1,137.3,0.0,12.2,West,Online,Credit Card
O017204,C00724,P0073,2025-01-25,5,162.4,0.05,15.99,West,Retail Store,Credit Card
O017205,C00390,P0043,2024-04-02,3,255.64,0.0,17.61,Central,Online,Credit Card
O017206,C00110,P0066,2025-11-10,3,718.11,0.2,18.56,North,Retail Store,Debit Card
O017207,C00243,P0018,2025-09-08,2,159.0,0.15,22.19,Central,Online,Credit Card
O017208,C01557,P0078,2025-08-13,2,210.4,0.2,3.06,West,Partner,Bank Transfer
O017209,C01441,P0035,2024-04-12,3,137.3,0.1,23.65,Central,Online,PayPal
O017210,C02279,P0078,2024-10-17,5,210.4,0.0,6.08,West,Retail Store,PayPal
O017211,C02411,P0003,2024-06-25,1,377.97,0.15,8.39,West,Retail Store,PayPal
O017212,C01398,P0013,2024-05-27,1,310.93,0.0,23.12,South,Retail Store,Bank Transfer
O017213,C01702,P0088,2024-12-06,2,89.32,0.0,13.8,East,Online,Credit Card
O017214,C00779,P0084,2024-10-26,1,185.31,0.0,4.46,West,Retail Store,Debit Card
O017215,C00948,P0088,2024-09-09,1,89.32,0.0,19.64,Central,Partner,Debit Card
O017216,C01508,P0068,2025-03-15,1,236.64,0.1,14.41,East,Online,PayPal
O017217,C01992,P0057,2024-10-05,1,363.62,0.05,4.87,North,Online,Credit Card
O017218,C02233,P0077,2024-12-18,1,70.81,0.15,20.93,Central,Retail Store,Debit Card
O017219,C01490,P0036,2024-12-16,2,250.91,0.0,22.62,East,Online,PayPal
O017220,C01972,P0053,2024-11-19,3,316.62,0.05,19.27,Central,Online,PayPal
O017221,C02431,P0029,2025-09-28,1,306.49,0.15,5.17,West,Online,Bank Transfer
O017222,C00320,P0005,2024-08-25,3,916.2,0.1,19.88,South,Online,Credit Card
O017223,C00712,P0041,2025-03-24,3,93.16,0.0,24.89,West,Online,Bank Transfer
O017224,C00312,P0040,2024-11-01,2,255.42,0.2,8.48,North,Retail Store,Credit Card
O017225,C00431,P0058,2024-06-19,1,524.63,0.2,8.02,North,Online,PayPal
O017226,C00780,P0075,2025-07-01,2,44.45,0.1,21.04,West,Online,Debit Card
O017227,C02025,P0035,2025-05-28,4,137.3,0.0,4.13,East,Online,Debit Card
O017228,C01550,P0087,2025-10-12,6,50.59,0.15,5.06,West,Online,Debit Card
O017229,C00595,P0036,2024-05-29,3,250.91,0.0,18.1,Central,Online,PayPal
O017230,C00776,P0069,2024-04-14,4,30.77,0.0,11.95,North,Online,PayPal
O017231,C00281,P0085,2025-07-05,1,128.94,0.1,9.88,Central,Partner,Bank Transfer
O017232,C01969,P0065,2025-11-16,4,179.07,0.0,4.04,South,Online,Credit Card
O017233,C02371,P0066,2024-11-08,1,718.11,0.15,4.1,West,Partner,Credit Card
O017234,C02324,P0061,2025-10-06,2,549.96,0.05,3.09,South,Online,Credit Card
O017235,C01280,P0020,2024-04-28,1,797.9,0.0,10.76,East,Online,Credit Card
O017236,C00119,P0050,2024-02-15,1,668.03,0.2,17.12,Central,Online,Bank Transfer
O017237,C00686,P0061,2024-02-22,4,549.96,0.2,4.82,East,Retail Store,PayPal
O017238,C01377,P0040,2025-10-11,2,255.42,0.1,19.68,East,Online,Debit Card
O017239,C02430,P0087,2024-07-19,1,50.59,0.0,2.76,Central,Online,PayPal
O017240,C00112,P0036,2025-02-23,2,250.91,0.0,9.62,North,Online,Debit Card
O017241,C01897,P0027,2025-11-19,2,319.74,0.2,16.62,West,Online,Bank Transfer
O017242,C00433,P0050,2025-07-26,2,668.03,0.05,14.15,West,Online,Credit Card
O017243,C02180,P0067,2024-05-22,1,435.6,0.0,7.17,East,Online,Bank Transfer
O017244,C00187,P0046,2025-12-26,2,527.57,0.2,20.03,Central,Online,Bank Transfer
O017245,C00590,P0064,2025-01-26,2,131.5,0.2,13.85,North,Retail Store,Credit Card
O017246,C01320,P0021,2025-12-23,5,747.29,0.0,13.75,North,Online,Credit Card
O017247,C00976,P0017,2024-10-27,3,1003.97,0.1,10.14,South,Online,PayPal
O017248,C01171,P0047,2024-05-12,2,601.35,0.05,6.58,West,Online,Credit Card
O017249,C00110,P0027,2024-08-09,3,319.74,0.0,24.04,North,Retail Store,PayPal
O017250,C01880,P0048,2025-07-26,1,134.14,0.05,9.46,East,Partner,PayPal
O017251,C00024,P0032,2024-12-02,3,175.67,0.0,20.23,South,Retail Store,Bank Transfer
O017252,C01096,P0043,2025-05-15,1,255.64,0.2,7.15,North,Retail Store,PayPal
O017253,C00155,P0016,2025-06-30,1,377.26,0.0,14.68,Central,Retail Store,PayPal
O017254,C02053,P0074,2025-09-29,1,18.14,0.1,20.77,North,Online,Bank Transfer
O017255,C00700,P0027,2024-02-08,1,319.74,0.2,24.46,East,Partner,Bank Transfer
O017256,C01984,P0053,2025-06-08,5,316.62,0.15,3.84,East,Retail Store,Credit Card
O017257,C01952,P0036,2024-11-07,1,250.91,0.05,23.82,South,Online,Credit Card
O017258,C01018,P0026,2025-05-11,1,141.49,0.0,18.83,East,Online,Debit Card
O017259,C00375,P0032,2025-05-05,3,175.67,0.0,14.29,North,Online,Bank Transfer
O017260,C00024,P0020,2025-04-19,2,797.9,0.1,19.92,South,Online,Bank Transfer
O017261,C01048,P0073,2024-01-17,3,162.4,0.05,23.79,North,Online,Debit Card
O017262,C02023,P0044,2024-05-21,4,236.62,0.15,13.05,Central,Retail Store,Debit Card
O017263,C01880,P0031,2024-08-06,2,350.4,0.0,23.75,East,Online,Debit Card
O017264,C00334,P0022,2025-06-30,1,910.71,0.2,22.55,North,Online,PayPal
O017265,C01432,P0022,2024-03-15,2,910.71,0.1,6.5,East,Retail Store,Bank Transfer
O017266,C00246,P0064,2024-05-09,1,131.5,0.2,24.06,Central,Retail Store,PayPal
O017267,C01196,P0075,2025-03-17,2,44.45,0.0,3.78,Central,Retail Store,Debit Card
O017268,C00763,P0023,2025-12-10,3,485.17,0.1,20.85,South,Online,Bank Transfer
O017269,C01082,P0074,2025-09-20,6,18.14,0.0,13.62,North,Partner,Credit Card
O017270,C02476,P0026,2024-01-09,2,141.49,0.0,21.37,Central,Online,Debit Card
O017271,C01780,P0025,2024-06-16,1,27.18,0.15,5.19,Central,Online,Credit Card
O017272,C00131,P0071,2024-03-31,3,111.79,0.2,10.05,East,Retail Store,Credit Card
O017273,C00451,P0070,2025-01-22,1,123.58,0.15,19.18,West,Online,Bank Transfer
O017274,C00797,P0037,2024-06-26,2,147.84,0.2,22.81,Central,Online,Credit Card
O017275,C01727,P0081,2024-03-29,1,51.36,0.05,7.88,East,Retail Store,Bank Transfer
O017276,C01916,P0059,2025-03-15,2,534.37,0.15,20.81,West,Online,Debit Card
O017277,C01820,P0080,2024-12-15,3,6.16,0.0,23.05,South,Online,Bank Transfer
O017278,C02256,P0016,2025-01-27,1,377.26,0.15,13.68,East,Online,Credit Card
O017279,C00263,P0048,2025-07-09,1,134.14,0.2,3.29,North,Online,Debit Card
O017280,C01967,P0088,2025-01-07,2,89.32,0.1,3.62,North,Online,Credit Card
O017281,C00594,P0081,2025-09-17,6,51.36,0.0,16.99,South,Online,Debit Card
O017282,C01938,P0080,2025-01-09,5,6.16,0.15,6.13,Central,Online,Bank Transfer
O017283,C00288,P0003,2025-08-17,1,377.97,0.05,13.28,East,Online,Bank Transfer
O017284,C00659,P0026,2025-12-01,2,141.49,0.2,9.39,West,Partner,PayPal
O017285,C01627,P0018,2024-04-21,3,159.0,0.0,24.42,South,Partner,PayPal
O017286,C00961,P0042,2025-08-23,1,68.63,0.0,18.79,North,Retail Store,Credit Card
O017287,C01275,P0040,2025-07-02,2,255.42,0.0,24.29,East,Online,Debit Card
O017288,C01555,P0078,2025-12-18,1,210.4,0.0,10.07,South,Retail Store,Credit Card
O017289,C01799,P0066,2025-05-23,2,718.11,0.05,15.66,North,Online,PayPal
O017290,C02420,P0058,2024-03-08,1,524.63,0.0,3.95,South,Online,Debit Card
O017291,C00289,P0041,2025-11-16,5,93.16,0.0,3.66,South,Partner,Debit Card
O017292,C01242,P0050,2025-07-29,1,668.03,0.0,8.52,West,Online,Credit Card
O017293,C01037,P0071,2025-12-15,1,111.79,0.15,21.43,South,Online,Credit Card
O017294,C01947,P0081,2025-06-22,1,51.36,0.0,9.18,East,Online,Debit Card
O017295,C01221,P0042,2024-07-19,1,68.63,0.0,19.85,Central,Online,Credit Card
O017296,C01672,P0041,2024-12-09,1,93.16,0.0,10.4,Central,Online,PayPal
O017297,C01825,P0058,2025-04-04,1,524.63,0.05,17.87,West,Partner,PayPal
O017298,C00075,P0043,2025-05-29,3,255.64,0.0,8.5,West,Retail Store,Credit Card
O017299,C00191,P0038,2025-03-11,5,323.52,0.0,17.8,North,Online,Credit Card
O017300,C01898,P0017,2024-12-22,1,1003.97,0.2,22.12,North,Retail Store,PayPal
O017301,C02373,P0070,2025-05-07,2,123.58,0.15,23.48,West,Online,Credit Card
O017302,C01086,P0084,2025-11-21,1,185.31,0.0,11.21,East,Partner,Debit Card
O017303,C02025,P0016,2024-07-20,1,377.26,0.15,8.74,East,Online,Bank Transfer
O017304,C00302,P0034,2024-02-29,2,186.26,0.15,4.39,East,Partner,Credit Card
O017305,C00693,P0056,2025-01-16,5,239.61,0.1,9.09,East,Online,Bank Transfer
O017306,C01544,P0002,2025-04-08,5,1224.79,0.1,23.02,South,Online,Debit Card
O017307,C01834,P0063,2024-04-20,2,117.97,0.05,19.74,West,Online,Debit Card
O017308,C02267,P0011,2025-08-15,1,620.88,0.2,17.99,West,Online,PayPal
O017309,C01552,P0002,2025-07-19,2,1224.79,0.0,14.72,West,Online,Credit Card
O017310,C01909,P0026,2024-10-17,1,141.49,0.0,12.53,South,Retail Store,Debit Card
O017311,C02153,P0047,2024-05-10,1,601.35,0.15,3.82,West,Online,Credit Card
O017312,C02480,P0053,2025-10-03,3,316.62,0.0,10.47,West,Online,PayPal
O017313,C00294,P0007,2025-04-24,1,787.65,0.15,19.14,South,Online,Debit Card
O017314,C01793,P0062,2025-08-07,1,692.95,0.05,13.42,East,Online,Debit Card
O017315,C00752,P0050,2025-01-23,3,668.03,0.0,21.83,Central,Online,Debit Card
O017316,C01834,P0063,2024-09-02,1,117.97,0.0,6.27,West,Online,Credit Card
O017317,C01724,P0024,2024-06-03,2,774.35,0.0,3.5,North,Online,Credit Card
O017318,C01312,P0085,2025-01-22,2,128.94,0.2,10.41,Central,Online,PayPal
O017319,C00190,P0057,2024-03-05,1,363.62,0.05,20.38,South,Retail Store,Credit Card
O017320,C01876,P0033,2025-06-21,4,454.27,0.0,8.09,East,Online,Debit Card
O017321,C02286,P0003,2025-12-09,3,377.97,0.05,5.46,South,Online,Bank Transfer
O017322,C02472,P0076,2025-05-15,3,145.15,0.0,9.03,Central,Partner,Bank Transfer
O017323,C00904,P0042,2025-03-07,1,68.63,0.0,2.79,East,Retail Store,Credit Card
O017324,C01430,P0022,2024-04-22,1,910.71,0.2,22.65,Central,Online,PayPal
O017325,C01617,P0062,2025-12-13,5,692.95,0.0,12.85,Central,Online,Debit Card
O017326,C00700,P0079,2024-10-11,4,95.49,0.0,19.83,East,Partner,Debit Card
O017327,C02454,P0024,2025-04-25,1,774.35,0.1,19.02,South,Retail Store,Debit Card
O017328,C00605,P0038,2024-04-25,1,323.52,0.0,7.97,North,Retail Store,Bank Transfer
O017329,C01344,P0084,2024-06-15,1,185.31,0.1,20.39,West,Online,Bank Transfer
O017330,C01917,P0016,2024-01-01,4,377.26,0.0,15.1,Central,Retail Store,Debit Card
O017331,C01005,P0060,2024-11-01,2,227.84,0.0,18.84,Central,Partner,Bank Transfer
O017332,C01232,P0013,2025-04-22,1,310.93,0.2,10.09,South,Online,Bank Transfer
O017333,C01085,P0058,2024-07-22,1,524.63,0.2,14.93,Central,Retail Store,Debit Card
O017334,C01369,P0081,2024-07-23,3,51.36,0.0,15.79,North,Partner,Bank Transfer
O017335,C00784,P0085,2024-09-19,2,128.94,0.1,11.77,South,Online,Credit Card
O017336,C00836,P0040,2025-08-17,2,255.42,0.1,7.28,East,Online,Bank Transfer
O017337,C00082,P0035,2024-01-26,2,137.3,0.15,24.62,West,Retail Store,Credit Card
O017338,C02364,P0031,2025-03-01,2,350.4,0.0,9.36,East,Retail Store,Debit Card
O017339,C00389,P0014,2024-09-09,1,1303.2,0.15,21.92,West,Partner,PayPal
O017340,C02461,P0079,2025-07-14,1,95.49,0.0,19.17,Central,Partner,PayPal
O017341,C01693,P0061,2025-03-23,1,549.96,0.0,8.83,East,Online,Debit Card
O017342,C01041,P0067,2024-04-30,2,435.6,0.15,5.56,East,Partner,PayPal
O017343,C01605,P0082,2025-05-23,3,167.02,0.2,23.69,North,Retail Store,Credit Card
O017344,C00035,P0020,2024-01-23,2,797.9,0.0,9.78,Central,Online,Credit Card
O017345,C02163,P0020,2025-08-19,3,797.9,0.0,23.46,South,Online,Bank Transfer
O017346,C02453,P0034,2024-02-23,2,186.26,0.0,4.59,East,Online,Debit Card
O017347,C01429,P0014,2024-06-22,3,1303.2,0.2,10.8,West,Online,Debit Card
O017348,C01427,P0031,2024-10-23,2,350.4,0.05,15.0,North,Online,Debit Card
O017349,C01154,P0042,2024-12-15,3,68.63,0.0,15.44,West,Online,Debit Card
O017350,C01273,P0012,2025-05-22,3,436.24,0.05,5.77,West,Retail Store,PayPal
O017351,C01245,P0033,2024-12-03,3,454.27,0.1,9.6,West,Online,Debit Card
O017352,C02092,P0056,2024-09-11,1,239.61,0.0,11.71,Central,Online,Bank Transfer
O017353,C01559,P0081,2024-07-27,2,51.36,0.2,5.21,Central,Online,Bank Transfer
O017354,C01897,P0085,2024-05-12,3,128.94,0.15,13.65,West,Partner,Credit Card
O017355,C01560,P0083,2024-09-06,1,64.02,0.0,3.97,Central,Retail Store,Credit Card
O017356,C00477,P0018,2025-03-20,1,159.0,0.0,11.46,North,Partner,Credit Card
O017357,C02205,P0059,2025-11-05,3,534.37,0.15,5.66,West,Partner,Bank Transfer
O017358,C01443,P0054,2024-10-31,2,289.95,0.0,6.93,West,Online,Debit Card
O017359,C00401,P0079,2025-03-10,4,95.49,0.0,23.77,North,Retail Store,Bank Transfer
O017360,C02252,P0002,2025-12-25,1,1224.79,0.0,11.91,Central,Online,Debit Card
O017361,C01293,P0013,2024-04-25,1,310.93,0.0,12.39,East,Online,Bank Transfer
O017362,C00277,P0041,2025-04-19,2,93.16,0.0,13.14,West,Retail Store,Debit Card
O017363,C00406,P0003,2024-11-10,4,377.97,0.1,4.11,Central,Online,Bank Transfer
O017364,C02488,P0042,2024-04-02,2,68.63,0.15,23.53,Central,Online,Bank Transfer
O017365,C02051,P0011,2025-10-03,2,620.88,0.2,21.11,East,Online,Credit Card
O017366,C00464,P0064,2024-11-23,2,131.5,0.2,20.11,East,Online,Debit Card
O017367,C01264,P0034,2025-02-21,5,186.26,0.1,18.07,East,Partner,Credit Card
O017368,C01335,P0075,2024-03-04,2,44.45,0.1,16.72,Central,Retail Store,Debit Card
O017369,C02336,P0075,2024-10-28,1,44.45,0.0,18.58,South,Retail Store,Bank Transfer
O017370,C00295,P0043,2025-06-26,1,255.64,0.05,7.3,North,Online,Credit Card
O017371,C01801,P0012,2024-09-18,6,436.24,0.05,13.08,Central,Online,Bank Transfer
O017372,C00239,P0031,2025-04-21,1,350.4,0.0,19.46,West,Partner,Bank Transfer
O017373,C01774,P0085,2025-12-21,1,128.94,0.0,12.7,Central,Retail Store,Credit Card
O017374,C00973,P0056,2024-09-21,2,239.61,0.15,13.39,West,Online,Credit Card
O017375,C02088,P0041,2025-08-01,6,93.16,0.0,8.39,West,Online,Debit Card
O017376,C00020,P0080,2024-06-04,3,6.16,0.0,8.7,South,Retail Store,Bank Transfer
O017377,C01719,P0046,2024-10-17,1,527.57,0.0,13.77,Central,Partner,Bank Transfer
O017378,C00730,P0001,2024-06-04,1,171.14,0.05,15.46,North,Online,Credit Card
O017379,C02398,P0004,2025-02-13,1,778.99,0.15,17.31,North,Online,Debit Card
O017380,C01056,P0027,2024-03-06,1,319.74,0.2,2.73,South,Online,Bank Transfer
O017381,C01636,P0044,2025-10-12,2,236.62,0.0,24.81,South,Online,Debit Card
O017382,C02122,P0056,2025-05-17,2,239.61,0.2,21.12,East,Online,Debit Card
O017383,C00028,P0076,2025-02-24,1,145.15,0.1,24.65,East,Online,Credit Card
O017384,C01579,P0010,2025-06-13,1,366.28,0.15,21.43,West,Online,PayPal
O017385,C01781,P0076,2024-04-08,1,145.15,0.15,17.74,North,Online,Debit Card
O017386,C00662,P0083,2024-08-31,2,64.02,0.0,14.34,Central,Online,PayPal
O017387,C00207,P0041,2025-06-16,1,93.16,0.0,7.35,North,Retail Store,PayPal
O017388,C00714,P0063,2024-05-08,1,117.97,0.05,13.22,East,Retail Store,PayPal
O017389,C00625,P0004,2024-10-10,1,778.99,0.0,13.13,West,Retail Store,Debit Card
O017390,C01889,P0080,2024-09-29,2,6.16,0.0,9.35,West,Online,PayPal
O017391,C01711,P0052,2025-11-29,3,120.9,0.2,9.85,North,Retail Store,Debit Card
O017392,C00474,P0035,2025-01-02,3,137.3,0.0,15.09,Central,Online,PayPal
O017393,C01579,P0068,2025-05-28,3,236.64,0.0,7.82,West,Retail Store,PayPal
O017394,C00394,P0007,2025-03-20,1,787.65,0.15,7.48,West,Retail Store,Bank Transfer
O017395,C02235,P0050,2024-08-12,2,668.03,0.0,11.09,West,Online,Debit Card
O017396,C01699,P0070,2025-04-25,3,123.58,0.0,10.6,Central,Partner,Bank Transfer
O017397,C01808,P0031,2024-04-24,1,350.4,0.0,20.11,North,Online,PayPal
O017398,C01002,P0064,2025-05-23,6,131.5,0.1,11.26,East,Online,Credit Card
O017399,C01258,P0077,2024-06-23,3,70.81,0.0,17.16,East,Retail Store,Credit Card
O017400,C01948,P0054,2024-08-30,2,289.95,0.0,21.21,North,Online,Debit Card
O017401,C02200,P0047,2024-08-22,1,601.35,0.05,9.82,South,Partner,Debit Card
O017402,C01422,P0072,2025-04-09,2,12.41,0.0,13.36,East,Retail Store,Bank Transfer
O017403,C00959,P0005,2025-11-18,5,916.2,0.05,17.32,North,Retail Store,Credit Card
O017404,C02311,P0042,2025-09-23,3,68.63,0.15,22.18,East,Online,Credit Card
O017405,C00079,P0013,2025-03-20,3,310.93,0.15,15.64,South,Online,Bank Transfer
O017406,C00131,P0087,2025-05-02,1,50.59,0.1,6.16,East,Online,Credit Card
O017407,C01479,P0054,2025-02-22,2,289.95,0.05,23.8,West,Online,Credit Card
O017408,C00754,P0055,2025-01-18,3,163.36,0.1,5.05,South,Online,Credit Card
O017409,C01572,P0017,2025-12-09,1,1003.97,0.05,23.47,North,Retail Store,Bank Transfer
O017410,C01366,P0005,2024-05-16,2,916.2,0.0,7.79,North,Online,Debit Card
O017411,C01618,P0072,2025-05-09,2,12.41,0.2,9.69,West,Online,Bank Transfer
O017412,C00982,P0055,2024-02-09,5,163.36,0.0,5.37,West,Online,Bank Transfer
O017413,C01245,P0013,2025-12-17,1,310.93,0.0,6.82,West,Partner,PayPal
O017414,C00373,P0019,2024-08-18,1,530.25,0.0,12.05,North,Online,Debit Card
O017415,C02212,P0025,2025-01-10,1,27.18,0.1,3.05,Central,Online,Bank Transfer
O017416,C02233,P0038,2024-08-19,3,323.52,0.0,15.01,Central,Retail Store,PayPal
O017417,C00307,P0048,2025-02-02,2,134.14,0.05,10.55,East,Retail Store,Credit Card
O017418,C01537,P0042,2024-09-14,2,68.63,0.15,18.72,North,Online,Bank Transfer
O017419,C02500,P0064,2024-08-16,5,131.5,0.0,20.37,East,Online,PayPal
